clipped_smiles	ID
[15CH3]C(=O)Cc1cccc(Cl)c1	EN300-64105
[15CH3]C(=O)c1cc(Cl)cc2[nH]ncc12	EN300-6412153
Cc1ccc(F)c(C([15CH3])=O)c1	EN300-64143
CC1(C)CC(CC([15CH3])=O)C(=O)O1	EN300-6414939
Cc1ccc(C)c(CC([15CH3])=O)c1	EN300-64150
[15CH3]C(=O)CCN1CCOCC1	EN300-64163
Cc1nnc(CC([15CH3])=O)o1	EN300-64193
CCn1nc(C)cc1C([15CH3])=O	EN300-64227
CC(C)(C([15CH3])=O)N1CCOCC1	EN300-64247
[15CH3]C(=O)CC1(N2CCCC2)COC1	EN300-6426764
[15CH3]C(=O)c1cncnc1	EN300-64297
Cc1ncc(C([15CH3])=O)cn1	EN300-64298
COc1c(Cl)cc(O)c(Cl)c1C([15CH3])=O	EN300-642989
[15CH3]C(=O)Cc1cc(C#N)ccn1	EN300-643005
CCc1cc(F)cc(C([15CH3])=O)c1	EN300-643179
COc1nc(N)ccc1C([15CH3])=O	EN300-6432143
CC1(C([15CH3])=O)CCCc2ccccc21	EN300-64333
[15CH3]C(=O)c1oc2ccccc2c1CO	EN300-64337
CCC(Nc1ccccc1)C([15CH3])=O	EN300-64347
[15CH3]C(=O)c1ccc(S(N)(=O)=O)c(Cl)c1	EN300-64348
[15CH3]C(=O)COCC1CCCOC1	EN300-6435320
[15CH3]C(=O)c1csc(C(=O)O)c1	EN300-64354
[15CH3]C(=O)c1cc(C(=O)O)cs1	EN300-64354
[15CH3]C(=O)COc1cccnc1	EN300-64355
[15CH3]C(=O)Cc1cnsn1	EN300-6438588
Cn1cc(C([15CH3])=O)c(O)n1	EN300-6440641
CC1(C([15CH3])=O)CCOCC1	EN300-64433
CC(CN)C([15CH3])=O	EN300-64468
COc1ccc(C2CC2C([15CH3])=O)cc1	EN300-64472
[15CH3]C(=O)C1CCCCCC1	EN300-64506
[15CH3]C(=O)c1cnc2ccncc2c1	EN300-6452614
COCCC([15CH3])=O	EN300-64536
[15CH3]C(=O)C1C[C@@H]2OCC[C@@H]2N1	EN300-645522
CS(=O)(=O)Cc1ccc(C([15CH3])=O)o1	EN300-64569
CNC(C)C([15CH3])=O	EN300-64574
CC(C([15CH3])=O)N(C)C(=O)OC(C)(C)C	EN300-64575
[15CH3]C(=O)C/C=C/c1ccc(F)cc1	EN300-646065
CC(C)c1nc(C([15CH3])=O)cs1	EN300-64622
CC(C)(C)c1nc(C([15CH3])=O)cs1	EN300-64709
CC(F)(F)C(C([15CH3])=O)c1ccccc1	EN300-6472333
[15CH3]C(=O)C1(CN)CC1(F)F	EN300-6472541
[15CH3]C(=O)CC1CCn2cncc2C1	EN300-6472557
CCc1cn2c(C([15CH3])=O)cccc2n1	EN300-6472766
[15CH3]C(=O)C1CNC(=O)NC1	EN300-6472798
[15CH3]C(=O)c1ccc(-c2ncno2)cc1	EN300-6472890
[15CH3]C(=O)CC1CCCC(C#N)C1	EN300-6472902
[15CH3]C(=O)c1cc2cccnn2n1	EN300-6473108
[15CH3]C(=O)C1(CN2CCCC2)CCCC1	EN300-6473184
CCOC(=O)C12COC(C([15CH3])=O)(C1)C2	EN300-6473212
[15CH3]C(=O)C12COC(C(=O)O)(C1)C2	EN300-6473213
[15CH3]C(=O)C12CC(C(=O)O)(CO1)C2	EN300-6473213
[15CH3]C(=O)C12CC(CN)(C1)OC21CCC1	EN300-6473265
Cn1nccc1C(O)C([15CH3])=O	EN300-6473273
CCCc1coc(C([15CH3])=O)n1	EN300-6473332
[15CH3]C(=O)C(C1CC1)C1CCCO1	EN300-6473355
CC1(O)CC(C)(C([15CH3])=O)C1	EN300-6473462
Cc1nn(C)cc1C(N)C([15CH3])=O	EN300-6473493
CC(C)n1cncc1C([15CH3])=O	EN300-6473514
CC(C)(C)C(O)CCC([15CH3])=O	EN300-6473523
[15CH3]C(=O)c1ccc(-c2cccs2)[nH]1	EN300-6473610
[15CH3]C(=O)[C@H]1C[C@@H]2CC[C@H](C1)N2	EN300-6473619
CN1C[C@@H]2COC[C@]2(C([15CH3])=O)C1	EN300-6473945
[15CH3]C(=O)C(F)(F)CCn1ccnn1	EN300-6474220
[15CH3]C(=O)C1Cc2cc(F)ccc2CN1	EN300-6474331
[15CH3]C(=O)C1CCn2cnnc2C1	EN300-6474341
[15CH3]C(=O)[C@H]1CCO1	EN300-6474362
COc1cc(OC)c(Cl)c(C([15CH3])=O)c1	EN300-6474382
[15CH3]C(=O)C1(C(F)(F)F)CC2CCC1C2	EN300-6474438
[15CH3]C(=O)C1Cc2cc(Br)cnc2C1	EN300-6474464
[15CH3]C(=O)Cc1ccc(CN)cc1	EN300-6474504
Cc1c(C([15CH3])=O)cnn1C1CCC1	EN300-6474542
Cc1cccc2cccc(C([15CH3])=O)c12	EN300-6474561
Cc1nc(C#N)ccc1C([15CH3])=O	EN300-6474758
[15CH3]C(=O)C1C2CCC(C2)C1C(F)(F)F	EN300-6474826
[15CH3]C(=O)Cc1ccn2cncc2c1	EN300-6474839
[15CH3]C(=O)C1CCCCN1CC(F)F	EN300-6475224
CC(C)(C([15CH3])=O)c1cccc(Br)c1	EN300-64755
Cc1cc(C#N)ncc1C([15CH3])=O	EN300-6475748
CC(C)(C([15CH3])=O)c1nc[nH]n1	EN300-6476829
[15CH3]C(=O)c1cnn(C(F)(F)F)c1	EN300-6476879
[15CH3]C(=O)c1[nH]c2c(F)cccc2c1F	EN300-6476883
CC(N)c1nocc1C([15CH3])=O	EN300-6476894
Cc1ccc(OC(C)C([15CH3])=O)c(C)c1	EN300-6476940
[15CH3]C(=O)[C@@H]1C[C@H]1c1cccc(CN)c1	EN300-6476956
[15CH3]C(=O)C1(C2CCNCC2)CCC1	EN300-6477097
[15CH3]C(=O)C1Cc2ccc(F)cc2CN1	EN300-6477226
CN1CCCC(CC([15CH3])=O)CC1	EN300-6477262
COC(=O)[C@]1(N)C[C@@H](C([15CH3])=O)C1	EN300-6477264
[15CH3]C(=O)CC1(CO)CCOCC1	EN300-6477274
CC(CNC(=O)OC(C)(C)C)C([15CH3])=O	EN300-64773
[15CH3]C(=O)Cc1c(Cl)ccc(O)c1Cl	EN300-6477300
[15CH3]C(=O)C1CCCC2C1C2(F)F	EN300-6477352
CC1(C)CNCC(CC([15CH3])=O)O1	EN300-6477365
Cc1cc(C#N)ncc1C([15CH3])=O	EN300-6477412
[15CH3]C(=O)C1CCC2C1C2(F)F	EN300-6477431
COCc1cc(CC([15CH3])=O)no1	EN300-6477475
[15CH3]C(=O)Cc1cnsn1	EN300-6477555
CNc1cc(C([15CH3])=O)ncn1	EN300-6477573
[15CH3]C(=O)[C@@H]1C[C@@H]1c1nc[nH]n1	EN300-6477724
[15CH3]C(=O)C1CNc2ccnn2C1	EN300-6477806
[15CH3]C(=O)[C@@H]1NCC[C@H]1F	EN300-6477839
CC(C)(C)C1CC(C([15CH3])=O)=NO1	EN300-6477966
CN1CC(OCC([15CH3])=O)C1	EN300-6477972
[15CH3]C(=O)c1cccc(C2(F)CNC2)c1	EN300-6477991
[15CH3]C(=O)c1ncnc2ccccc12	EN300-6478043
Cc1cc(C([15CH3])=O)n(C2CCC2)n1	EN300-6478067
CC(CC([15CH3])=O)C(=O)OC(C)(C)C	EN300-6478109
Cc1sc(C)c2sc(C([15CH3])=O)cc12	EN300-6478125
Cc1nc(Cl)c(C([15CH3])=O)c(Cl)n1	EN300-6478256
[15CH3]C(=O)c1cncc2c(Cl)cccc12	EN300-6478266
[15CH3]C(=O)C1CCn2c(cnc2Br)C1	EN300-6478332
CC(C)(C)c1cnc(C([15CH3])=O)o1	EN300-6478386
C[C@@H]1CN[C@H](C([15CH3])=O)CO1	EN300-6478515
[15CH3]C(=O)c1c(Br)ccc2c1OCO2	EN300-6478519
CNC(=O)N1CCC(C([15CH3])=O)CC1	EN300-6478526
[15CH3]C(=O)c1cn(C2CCOCC2)cn1	EN300-6478566
[15CH3]C(=O)[C@H]1CCC[C@H]1O	EN300-6478592
[15CH3]C(=O)C1CCOCC12CCCCC2	EN300-6478619
[15CH3]C(=O)C1CCCc2nncn21	EN300-6478631
[15CH3]C(=O)C12CCCN1CC2	EN300-6478708
CC(C)(C)c1coc(C([15CH3])=O)n1	EN300-6478797
[15CH3]C(=O)c1cnc2c(=O)[nH]ccc2c1	EN300-6478835
[15CH3]C(=O)[C@H]1CCC[C@@H](N)C1	EN300-6478965
C[C@@H]1C[C@H](C([15CH3])=O)N1	EN300-6479043
CC(C([15CH3])=O)(C(F)(F)F)C(F)(F)F	EN300-6479143
CC1(C([15CH3])=O)CCN1	EN300-6479164
[15CH3]C(=O)C1CCC2CCC(=O)N21	EN300-6479181
COc1cccc([C@@H](C)C([15CH3])=O)c1	EN300-6479223
C[C@@H](C([15CH3])=O)c1ccc(Cl)cc1	EN300-6479225
[15CH3]C(=O)c1c[nH]c(=O)o1	EN300-6479266
CN1CC(C)(C)CC1C([15CH3])=O	EN300-6479334
COCC1(C([15CH3])=O)CNC1	EN300-6479351
Cc1cc(C([15CH3])=O)c(=O)[nH]c1C	EN300-6479382
CC(C)C(CCN)C([15CH3])=O	EN300-6479490
[15CH3]C(=O)C[C@@H]1Cc2ccccc2CN1	EN300-6479497
[15CH3]C(=O)[C@@H]1C[C@H]1c1nc[nH]n1	EN300-6479547
CC(F)(F)CC(N)C([15CH3])=O	EN300-6479603
[15CH3]C(=O)c1cnc(N)c(O)c1	EN300-6479645
[15CH3]C(=O)c1cccc(C2(O)COC2)c1	EN300-6479680
[15CH3]C(=O)c1cc(S(N)(=O)=O)co1	EN300-6479702
[15CH3]C(=O)c1nc(Cl)nc2[nH]cnc12	EN300-6479748
C[C@@H]1C[C@@H](C([15CH3])=O)N1	EN300-6479761
C[C@@H]1C[C@@H](C([15CH3])=O)N1	EN300-6479762
[15CH3]C(=O)c1ccc2c(c1)C(=O)CCS2	EN300-6479881
Cc1nn(CC([15CH3])=O)c(C)c1C	EN300-6479882
CCOc1ccc(C)nc1C([15CH3])=O	EN300-6479888
CC(C)(C)[C@@H]1CNC[C@H](C([15CH3])=O)C1	EN300-6480207
[15CH3]C(=O)[C@@H]1C[C@H](O)C[C@H](C(=O)O)C1	EN300-6480213
[15CH3]C(=O)[C@@H]1C[C@H](C(=O)O)C[C@H](O)C1	EN300-6480213
[15CH3]C(=O)c1c(Cl)ncnc1C(F)(F)F	EN300-6480219
COC(C([15CH3])=O)c1cccnc1	EN300-6480250
[15CH3]C(=O)C(N)Cc1cccnc1	EN300-6480558
COc1ccnc(CC([15CH3])=O)n1	EN300-6480588
[15CH3]C(=O)c1n[nH]c2c1C[C@H]1C[C@@H]21	EN300-6480717
[15CH3]C(=O)c1n[nH]c2c1C[C@@H]1C[C@H]21	EN300-6480718
[15CH3]C(=O)CS(F)(F)(F)(F)F	EN300-6480749
[15CH3]C(=O)c1ncn2c1CCC2	EN300-6480751
[15CH3]C(=O)c1cc(Br)c(C#N)s1	EN300-6480806
COc1n[nH]c(C([15CH3])=O)c1Cl	EN300-6480913
Cc1c(Br)noc1C([15CH3])=O	EN300-6481019
[15CH3]C(=O)C12CNC(CO1)C2	EN300-6481328
[15CH3]C(=O)C1(CN)CC2CCC1C2	EN300-6481336
Cc1ccn2ncc(C([15CH3])=O)c2n1	EN300-6481337
[15CH3]C(=O)c1cc2cccnn2c1	EN300-6481378
CN1c2ccccc2CC1C([15CH3])=O	EN300-6481404
CC1CNc2ccc(C([15CH3])=O)cc2O1	EN300-6481429
Cc1cc(CCC([15CH3])=O)cc(C)n1	EN300-6481450
[15CH3]C(=O)Cn1ccc2cc(F)ccc21	EN300-6481506
[15CH3]C(=O)[C@@]12C[C@@H](F)[C@@H]1C2	EN300-6481682
Cc1sc(C)c(C([15CH3])=O)c1CN	EN300-6481766
Cc1cc(Cl)nc2c(C([15CH3])=O)cnn12	EN300-6481774
[15CH3]C(=O)CC1CCC(C#N)C1	EN300-6481792
[15CH3]C(=O)c1ccc2c(c1O)CCC2	EN300-6481888
[15CH3]C(=O)[C@H](O)C(F)F	EN300-6481898
[15CH3]C(=O)CC/C=C/c1ccccc1	EN300-6481957
Cn1nc2c(c1C([15CH3])=O)COCC2	EN300-6481960
[15CH3]C(=O)c1cccc(C2(F)COC2)c1	EN300-6481982
Cc1cc(C([15CH3])=O)c2ncccc2c1	EN300-6482001
CCc1ccc(C([15CH3])=O)c(OC)c1	EN300-6482160
CN1CCC(C(F)C([15CH3])=O)CC1	EN300-6482257
[15CH3]C(=O)C1COC2COCC21	EN300-6482296
[15CH3]C(=O)c1cscc1F	EN300-6482337
C[C@]1(C([15CH3])=O)C[C@H]2CC[C@@H]1O2	EN300-6482359
[15CH3]C(=O)c1ncc2n1CCC2	EN300-6482366
[15CH3]C(=O)[C@H]1CCOC[C@H]1N	EN300-6482397
CC(C)c1nc(C([15CH3])=O)no1	EN300-6482408
Cc1cccc([C@@H](C)C([15CH3])=O)c1	EN300-6482486
CC1(C([15CH3])=O)CC(F)(F)CN1	EN300-6482598
Cc1cc(C([15CH3])=O)c(C)cc1CN	EN300-6482631
[15CH3]C(=O)c1noc2c1CCNC2	EN300-6482632
[15CH3]C(=O)C1CNCCC12CCC2	EN300-6482652
[15CH3]C(=O)CC1(N2CCCC2)CC1	EN300-6482690
[15CH3]C(=O)c1cc2nc[nH]c2cn1	EN300-6482770
Cc1nnc(Cl)cc1C([15CH3])=O	EN300-6482887
CCOC(=O)c1[nH]cc(C)c1C([15CH3])=O	EN300-6482984
[15CH3]C(=O)c1cc(S(=O)(=O)F)c(Cl)o1	EN300-6483106
CCC(C)(C)C([15CH3])=O	EN300-64847
[15CH3]C(=O)CCNc1cncnc1	EN300-6486270
[15CH3]C(=O)CCNC1CCCCC1	EN300-6486315
[15CH3]C(=O)C1CC(F)(F)CCN1	EN300-6486321
[15CH3]C(=O)C1(F)CC(N)C1	EN300-6486403
Cn1cnc2cnc(C([15CH3])=O)cc21	EN300-6486564
Cn1cnc2cc(C([15CH3])=O)ncc21	EN300-6486566
[15CH3]C(=O)C1CCC(OC(F)(F)F)CC1	EN300-6486614
[15CH3]C(=O)CC1CN2CCN1CC2	EN300-6486617
[15CH3]C(=O)C12CCC(CO1)C2	EN300-6486623
CC12CCC(C([15CH3])=O)(CO1)C2	EN300-6486625
[15CH3]C(=O)[C@H]1CCCC[C@H]1O	EN300-6486641
[15CH3]C(=O)[C@@H]1CC[C@H]2CC[C@H]1O2	EN300-6486678
[15CH3]C(=O)C1(S(N)(=O)=O)CCCC1	EN300-6486793
[15CH3]C(=O)CC1(N)CS(=O)(=O)C1	EN300-6486852
Cn1nncc1CC([15CH3])=O	EN300-6486855
[15CH3]C(=O)Cc1coc(C(F)F)n1	EN300-6487061
[15CH3]C(=O)CC12CNC(=O)C(C1)C2	EN300-6487134
[15CH3]C(=O)[C@H]1C[C@@H](N)[C@H](O)C1	EN300-6487144
[15CH3]C(=O)C1(N)CCCC2CC21	EN300-6487200
[15CH3]C(=O)c1cccc2sncc12	EN300-6487352
[15CH3]C(=O)[C@@]1(CN)C[C@H]2CC[C@@H]1O2	EN300-6487384
COc1cccc(NCC([15CH3])=O)c1	EN300-6487391
CC(N)C(O)C([15CH3])=O	EN300-6487404
[15CH3]C(=O)[C@@H]1CCCNCC1	EN300-6487582
[15CH3]C(=O)[C@H]1CCCNCC1	EN300-6487583
[15CH3]C(=O)c1cnn(C2CC2)c1N	EN300-6487596
Cc1ccnc(C([15CH3])=O)n1	EN300-6487624
[15CH3]C(=O)c1ccc2c(c1)CCCC2N	EN300-6487626
[15CH3]C(=O)C(N)CC1CCOC1	EN300-6487638
[15CH3]C(=O)C(N)Cc1ccsc1Cl	EN300-6487640
[15CH3]C(=O)C(N)Cc1cc(Cl)sc1Cl	EN300-6487641
[15CH3]C(=O)c1cccc2c(O)n[nH]c12	EN300-6487654
[15CH3]C(=O)c1cccc2[nH][nH]c(=O)c12	EN300-6487671
[15CH3]C(=O)C1(CN)COC1	EN300-6487727
[15CH3]C(=O)[C@@H]1C[C@@H]2C[C@H](C1)C[C@@H](O)[C@H]2O	EN300-6487755
[15CH3]C(=O)c1ccc(-c2ccccn2)s1	EN300-6487865
Cc1coc(CC([15CH3])=O)c1	EN300-6487880
CSc1cc(Cl)cc(C([15CH3])=O)c1	EN300-6487914
CC12CCC(C([15CH3])=O)(CC1)C(C)(C)O2	EN300-6488024
[15CH3]C(=O)[C@@H]1C[C@H]2CC[C@@H]1N2	EN300-6488086
Cc1ncc2ccccc2c1C([15CH3])=O	EN300-6488149
[15CH3]C(=O)c1cccc2nncn12	EN300-6488157
[15CH3]C(=O)C1CCNC12COC2	EN300-6488168
[15CH3]C(=O)Cc1nncs1	EN300-6488240
[15CH3]C(=O)CC1CCc2ccccc2N1	EN300-6488373
[15CH3]C(=O)c1c(Br)noc1C1CC1	EN300-6488408
[15CH3]C(=O)C1(C(F)F)CCNCC1	EN300-6488419
[15CH3]C(=O)C(F)OC(F)(F)F	EN300-6488551
Cn1cc(Br)n2ncc(C([15CH3])=O)c12	EN300-6488593
CC1(C)CCCOC1CC([15CH3])=O	EN300-6488721
[15CH3]C(=O)C(N)Cc1ccnc(N)c1	EN300-6488738
CC(F)CC([15CH3])=O	EN300-6488811
[15CH3]C(=O)C1CCS(=O)(=O)CN1	EN300-6488815
[15CH3]C(=O)C1Cc2c(F)cccc2CN1	EN300-6488824
[15CH3]C(=O)C(N)Cc1cncc(Cl)c1	EN300-6488839
CC(C)(C)c1ccnc(C([15CH3])=O)c1	EN300-6488854
[15CH3]C(=O)c1ncc(Cl)c(N)c1Cl	EN300-6488893
COc1nn(C)c(Br)c1C([15CH3])=O	EN300-6488903
[15CH3]C(=O)c1[nH]ncc1C1CCC1	EN300-6488939
Cc1sc(C(F)(F)F)nc1C([15CH3])=O	EN300-6488991
[15CH3]C(=O)c1cc(SC(F)(F)F)c[nH]1	EN300-6488992
C[C@@H]1CC[C@@H](C([15CH3])=O)NC1	EN300-6489051
COC(=O)CC[C@@H]1CN[C@H](C([15CH3])=O)C1	EN300-6489056
Cc1ccc2ncccc2c1C([15CH3])=O	EN300-6489094
[15CH3]C(=O)c1cccc(C=C(F)F)c1	EN300-6489131
[15CH3]C(=O)C1CCC(=O)N(C2CC2)C1	EN300-6489149
Cc1nnc2n1C(C([15CH3])=O)CC2	EN300-6489289
[15CH3]C(=O)C1CNCc2ccc(O)cc21	EN300-6489347
[15CH3]C(=O)c1ccn2cccnc12	EN300-6489432
[15CH3]C(=O)[C@@H]1CCCCCN1	EN300-6489580
[15CH3]C(=O)[C@H]1CCCCCN1	EN300-6489581
[15CH3]C(=O)[C@@]12C[C@@H](N)[C@@H]1C2	EN300-6489684
[15CH3]C(=O)C1(N2CCNCC2)CC1	EN300-6489693
[15CH3]C(=O)[C@@H]1CCC[C@H](N)C1	EN300-6489764
[15CH3]C(=O)[C@H]1CCCCCC[C@H]1N	EN300-6489826
CC1OC2(C)CC1(C([15CH3])=O)C2	EN300-6489840
[15CH3]C(=O)c1ncc(F)c2ccccc12	EN300-6489879
CC[C@H](C)C[C@H](N)C([15CH3])=O	EN300-6489957
[15CH3]C(=O)C(N)Cc1cscn1	EN300-6489979
[15CH3]C(=O)C1CC(OC(F)(F)F)C1	EN300-6490020
[15CH3]C(=O)C1CCNC2(CC2)C1	EN300-6490023
C[C@@H]1C[C@H](C([15CH3])=O)CCN1C	EN300-6490085
[15CH3]C(=O)[C@]12CNC[C@H]1CCOC2	EN300-6490091
[15CH3]C(=O)C12CCCCCC1CNC2	EN300-6490092
[15CH3]C(=O)C[C@H](N)C(=O)O	EN300-64901
[15CH3]C(=O)[C@@H](N)CC(=O)O	EN300-64901
COC(=O)C[C@@H](N)CC([15CH3])=O	EN300-6490141
CP(C)(=O)c1ccccc1C([15CH3])=O	EN300-6490221
[15CH3]C(=O)c1csc(C2CCNC2)n1	EN300-6490318
CO[C@]1(CN)C[C@H](C([15CH3])=O)C1	EN300-6490494
[15CH3]C(=O)c1cc(Br)cc2[nH]cnc12	EN300-6490736
[15CH3]C(=O)C(N)Cc1c(Cl)cncc1Cl	EN300-6490789
[15CH3]C(=O)c1nccc(N)c1Cl	EN300-6490805
[15CH3]C(=O)[C@H](N)CCSC(F)(F)F	EN300-6490830
[15CH3]C(=O)C12CC(CO)(C1)OC21COC1	EN300-6490882
[15CH3]C(=O)C(N)Cc1cncc(F)c1	EN300-6490884
CS(=O)(=O)c1coc(C([15CH3])=O)c1	EN300-6490937
[15CH3]C(=O)C12CC(F)(CN1)C2	EN300-6491006
COc1ccc(Br)c(C([15CH3])=O)c1C	EN300-6491034
[15CH3]C(=O)Cc1cnco1	EN300-6491117
[15CH3]C(=O)CNC(=O)NCc1nccs1	EN300-6491145
COC1(C([15CH3])=O)CNC1	EN300-6491149
Cc1cc(CC([15CH3])=O)ccc1O	EN300-6491174
[15CH3]C(=O)C1CCC(=C(F)F)CC1	EN300-6491199
CC(C([15CH3])=O)C(C)n1cccn1	EN300-6491295
[15CH3]C(=O)[C@H]1CCOC[C@H]1N	EN300-6491296
[15CH3]C(=O)c1ccc2cnnn2c1	EN300-6491316
[15CH3]C(=O)C12CC(CN)(C1)OC21COC1	EN300-6491328
[15CH3]C(=O)CN1CC2CC2C1	EN300-6491329
CC(C)(C)c1cncc(C([15CH3])=O)c1	EN300-6491330
[15CH3]C(=O)C1CC2CC21	EN300-6491431
[15CH3]C(=O)c1ccnc(NC2CCC2)c1	EN300-6491468
[15CH3]C(=O)C1(C(F)(F)F)CC1	EN300-64916
[15CH3]C(=O)C(N)Cc1cocn1	EN300-6491655
[15CH3]C(=O)CCc1cccc(=O)[nH]1	EN300-6491697
COc1ccc(C)nc1C([15CH3])=O	EN300-6491727
[15CH3]C(=O)C1(O)CCc2ncccc2C1	EN300-6491775
CC1OC2(CO)CC1(C([15CH3])=O)C2	EN300-6491795
CC1CNc2ccc(C([15CH3])=O)cc21	EN300-6491850
C[C@@H]1C(C([15CH3])=O)[C@@H]1C	EN300-6491857
C[C@@H]1O[C@H](C)Cc2c(C([15CH3])=O)n[nH]c21	EN300-6491888
[15CH3]C(=O)c1c[nH]c2cc(Cl)c(Cl)cc12	EN300-6491907
CC(C([15CH3])=O)C1CCNCC1	EN300-6492185
[15CH3]C(=O)c1ccc(CN)cc1C(=O)O	EN300-6492220
[15CH3]C(=O)c1cc(CN)ccc1C(=O)O	EN300-6492220
[15CH3]C(=O)C1CNCC12CCCC2	EN300-6492260
[15CH3]C(=O)c1cccc2c1C(O)CC2	EN300-6492261
CC(C)(CF)c1ncc(C([15CH3])=O)o1	EN300-6492294
Cc1ccc(/C=C/CC([15CH3])=O)cc1	EN300-6492680
[15CH3]C(=O)C1CCNCC1F	EN300-6492693
[15CH3]C(=O)c1cccc2c(=O)[nH]ncc12	EN300-6492719
[15CH3]C(=O)C1CC(=C(F)F)C1	EN300-6492757
COc1ccc(Cl)c(C([15CH3])=O)n1	EN300-6492842
[15CH3]C(=O)c1cc(Cl)c(F)cc1O	EN300-6492872
COc1cccc(CCC([15CH3])=O)n1	EN300-6492876
[15CH3]C(=O)c1cccc2c(Cl)c(Cl)sc12	EN300-6492937
[15CH3]C(=O)C1CNCC(F)(F)C1	EN300-6493046
[15CH3]C(=O)C1CCCCC12CC2(F)F	EN300-6493073
[15CH3]C(=O)CC1(N)CCC(F)(F)CC1	EN300-6493140
[15CH3]C(=O)c1conc1C1CCNCC1	EN300-6493144
[15CH3]C(=O)[C@@H]1C[C@@H](N)CN1	EN300-6493182
[15CH3]C(=O)C1CCCC1C1CCNCC1	EN300-6493277
CC12CCC(C([15CH3])=O)(CC1)OC2	EN300-6493487
COCC(C)(N)CC([15CH3])=O	EN300-6493628
[15CH3]C(=O)c1ccccc1CN	EN300-6493786
[15CH3]C(=O)c1cc(Cl)ccc1C(F)(F)F	EN300-6493899
[15CH3]C(=O)c1cc2c(cn1)CCC2	EN300-6493929
[15CH3]C(=O)[C@@]12C[C@@H](O)[C@@H]1C2	EN300-6493972
C[C@]12CCCN1S(=O)(=O)[C@H](C([15CH3])=O)C2	EN300-6493981
COc1ccc(F)c(C([15CH3])=O)n1	EN300-6493993
[15CH3]C(=O)C1CCc2ncccc2C1	EN300-6494019
[15CH3]C(=O)C1=NNC(C(F)(F)F)C1	EN300-6494042
CC(C)(C([15CH3])=O)C1(O)COC1	EN300-6494046
CN(C)C[C@@H]1CC[C@H](C([15CH3])=O)O1	EN300-6494239
[15CH3]C(=O)C[C@H]1CCCNC1	EN300-6494265
[15CH3]C(=O)C1CCc2ccnn2C1	EN300-6494346
CC(C)(C([15CH3])=O)c1ccncc1	EN300-6494357
CN1CSCC1C([15CH3])=O	EN300-6494359
CC1(C)OC[C@@H]([C@@H](O)C([15CH3])=O)O1	EN300-6494375
[15CH3]C(=O)c1ccnc(NC2COC2)c1	EN300-6494439
Cn1cnnc1CC([15CH3])=O	EN300-6494474
[15CH3]C(=O)C1CCC2(CCC2)OC1	EN300-6494539
[15CH3]C(=O)Cn1cc(Cl)c(=O)[nH]c1=O	EN300-6494606
[15CH3]C(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2N	EN300-6494631
Cc1n[nH]c2c1CC(C([15CH3])=O)CC2	EN300-6494690
CCn1ncnc1C([15CH3])=O	EN300-6494693
[15CH3]C(=O)C[C@@H]1CCCNC1	EN300-6494760
[15CH3]C(=O)C1COC(Cn2cccn2)C1	EN300-6494859
Cc1c(C([15CH3])=O)c(C(F)F)nn1C	EN300-6494889
[15CH3]C(=O)CC12CCC(CC1)C2	EN300-6494915
C[C@@H]1C[C@@H]2N[C@H](C([15CH3])=O)C[C@@H]2O1	EN300-6494919
C[C@@H]1CN[C@@H]1C([15CH3])=O	EN300-6494977
[15CH3]C(=O)c1ncc(C(F)F)s1	EN300-6495011
C[C@](O)(CC([15CH3])=O)C(F)(F)F	EN300-6495015
[15CH3]C(=O)c1ncoc1-c1ccccn1	EN300-6495025
[15CH3]C(=O)c1cc2c(cn1)CCC2	EN300-6495323
CC(C)(C)[C@@H]1CCCC[C@@H]1C([15CH3])=O	EN300-6495410
[15CH3]C(=O)C12CCCCC(=O)N1CCC2	EN300-6495579
[15CH3]C(=O)[C@@]12CC[C@@H](C1)NC2	EN300-6495627
[15CH3]C(=O)c1cc(C2CCCC2)n[nH]1	EN300-6495691
COC(=O)C12COCC(C([15CH3])=O)(C1)C2	EN300-6495737
[15CH3]C(=O)CCc1ccc(F)cn1	EN300-6495750
COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C([15CH3])=O	EN300-6495766
C[C@H]1c2ccccc2O[C@H]1CC([15CH3])=O	EN300-6495788
Cc1ccc2c(c1C([15CH3])=O)CCCN2	EN300-6496130
COC1(C(F)(F)C([15CH3])=O)CCCC1	EN300-6496192
CS(C)(=O)=Nc1ccc(C([15CH3])=O)s1	EN300-6496257
[15CH3]C(=O)C(N)Cc1ccsc1	EN300-6496300
Cc1cc(C([15CH3])=O)ncc1N	EN300-6496363
COC1CC(CC([15CH3])=O)C1(C)C	EN300-6496377
[15CH3]C(=O)C12CC(CN)(C1)C2	EN300-6496431
CCC(C)(C)C1CCC(C([15CH3])=O)CC1	EN300-6496454
COC(=O)c1cc(C([15CH3])=O)c(F)cn1	EN300-6496536
CN(C)C12CCC(C([15CH3])=O)(CC1)CC2	EN300-6496593
Cc1cnn(C)c1CC([15CH3])=O	EN300-6496823
[15CH3]C(=O)c1nnc(Br)s1	EN300-6496828
CC(C)(c1nc(C([15CH3])=O)no1)C(F)F	EN300-6496846
Cc1cc(C([15CH3])=O)ncc1C(F)F	EN300-6496962
[15CH3]C(=O)C(N)C1CC1	EN300-64970
CCN(C)CC([15CH3])=O	EN300-6497005
